Date,CL1 Comdty - Last Price,Date,CO1 Comdty - Last Price,Date,NG1 Comdty - Last Price,Date,XB1 Comdty - Last Price,Date,HO1 Comdty - Last Price,Date,QS1 Comdty - Last Price,Date,MO1 Comdty - Last Price,Date,GC1 Comdty - Last Price,Date,SI1 Comdty - Last Price,Date,HG1 Comdty - Last Price,Date,LMCADS03 Comdty - Last Price,Date,LMAHDS03 Comdty - Last Price,Date,LMZSDS03 Comdty - Last Price,Date,LMSNDS03 Comdty - Last Price,Date,C 1 Comdty - Last Price,Date,W 1 Comdty - Last Price,Date,O 1 Comdty - Last Price,Date,S 1 Comdty - Last Price,Date,SM1 Comdty - Last Price
11/30/2017,57.4,1/24/2018,70.53,11/30/2017,3.025,11/30/2017,172.84,11/30/2017,189.27,1/24/2018,620.5,1/18/2018,8.47,11/30/2017,1273.2,11/30/2017,16.382,11/30/2017,303.7,12/1/2017,6833,12/1/2017,2074.5,12/1/2017,3249,12/1/2017,19455,11/30/2017,341.75,11/30/2017,409.25,11/30/2017,247.75,11/30/2017,985.75,11/30/2017,324.5
11/29/2017,57.3,1/23/2018,69.96,11/29/2017,3.179,11/29/2017,173.09,11/29/2017,192.21,1/23/2018,617.75,1/17/2018,8.16,11/29/2017,1282.1,11/29/2017,16.457,11/29/2017,304,11/30/2017,6762,11/30/2017,2048,11/30/2017,3156,11/30/2017,19620,11/29/2017,339.00,11/29/2017,416.50,11/29/2017,246.50,11/29/2017,992.50,11/29/2017,325
11/28/2017,57.99,1/22/2018,69.03,11/28/2017,3.074,11/28/2017,177.2,11/28/2017,195.07,1/22/2018,614.25,1/16/2018,8.03,11/28/2017,1294.9,11/28/2017,16.822,11/28/2017,307.15,11/29/2017,6760,11/29/2017,2068,11/29/2017,3157,11/29/2017,19525,11/28/2017,336.25,11/28/2017,410.75,11/28/2017,244.75,11/28/2017,993.00,11/28/2017,323.5
11/27/2017,58.11,1/19/2018,68.61,11/27/2017,2.928,11/27/2017,178.93,11/27/2017,194.78,1/19/2018,608,1/15/2018,7.78,11/27/2017,1294.4,11/27/2017,17.02,11/27/2017,313.45,11/28/2017,6805,11/28/2017,2102.5,11/28/2017,3158,11/28/2017,19550,11/27/2017,338.75,11/27/2017,409.50,11/27/2017,250.50,11/27/2017,996.00,11/27/2017,327.1
11/24/2017,58.95,1/18/2018,69.31,11/24/2017,2.813,11/24/2017,178.8,11/24/2017,195.29,1/18/2018,611.75,1/12/2018,7.84,11/24/2017,1287.3,11/24/2017,16.992,11/24/2017,316.9,11/27/2017,6942,11/27/2017,2135,11/27/2017,3187,11/27/2017,19525,11/24/2017,342.25,11/24/2017,415.75,11/24/2017,249.25,11/24/2017,993.25,11/24/2017,323.8
11/22/2017,58.02,1/17/2018,69.38,11/22/2017,2.968,11/22/2017,176.79,11/22/2017,193.26,1/17/2018,611.75,1/11/2018,7.8,11/22/2017,1292.2,11/22/2017,17.112,11/22/2017,313.7,11/24/2017,7002,11/24/2017,2132,11/24/2017,3235.5,11/24/2017,19510,11/22/2017,345.25,11/22/2017,422.75,11/22/2017,250.75,11/22/2017,997.25,11/22/2017,324.4
11/21/2017,56.83,1/16/2018,69.15,11/21/2017,3.017,11/21/2017,177.31,11/21/2017,193.59,1/16/2018,614.75,1/10/2018,7.87,11/21/2017,1281.7,11/21/2017,16.96,11/21/2017,312.85,11/23/2017,6963,11/23/2017,2113,11/23/2017,3238.5,11/23/2017,19420,11/21/2017,345.00,11/21/2017,424.75,11/21/2017,255.75,11/21/2017,989.00,11/21/2017,318.3
11/20/2017,56.09,1/15/2018,70.26,11/20/2017,3.047,11/20/2017,174.38,11/20/2017,193.21,1/15/2018,618.75,1/9/2018,7.76,11/20/2017,1275.3,11/20/2017,16.842,11/20/2017,309.3,11/22/2017,6954,11/22/2017,2107,11/22/2017,3227.5,11/22/2017,19400,11/20/2017,345.00,11/20/2017,422.00,11/20/2017,255.00,11/20/2017,990.00,11/20/2017,319.8
11/17/2017,56.55,1/12/2018,69.87,11/17/2017,3.097,11/17/2017,174.47,11/17/2017,194.66,1/12/2018,612.75,1/8/2018,7.64,11/17/2017,1296.5,11/17/2017,17.373,11/17/2017,306.7,11/21/2017,6909,11/21/2017,2082,11/21/2017,3190,11/21/2017,19280,11/17/2017,343.00,11/17/2017,427.25,11/17/2017,257.00,11/17/2017,990.50,11/17/2017,318.2
11/16/2017,55.14,1/11/2018,69.26,11/16/2017,3.053,11/16/2017,171.37,11/16/2017,190.21,1/11/2018,612,1/5/2018,7.76,11/16/2017,1278.2,11/16/2017,17.072,11/16/2017,304.8,11/20/2017,6828,11/20/2017,2086,11/20/2017,3163,11/20/2017,19475,11/16/2017,336.50,11/16/2017,421.50,11/16/2017,262.25,11/16/2017,972.00,11/16/2017,310.5
11/15/2017,55.33,1/10/2018,69.2,11/15/2017,3.08,11/15/2017,173.88,11/15/2017,190.87,1/10/2018,612,1/4/2018,7.75,11/15/2017,1277.7,11/15/2017,16.971,11/15/2017,305.45,11/17/2017,6777,11/17/2017,2104,11/17/2017,3180,11/17/2017,19475,11/15/2017,338.25,11/15/2017,420.00,11/15/2017,269.25,11/15/2017,976.25,11/15/2017,311.3
11/14/2017,55.7,1/9/2018,68.82,11/14/2017,3.102,11/14/2017,176.12,11/14/2017,190.7,1/9/2018,605.25,1/3/2018,7.81,11/14/2017,1282.9,11/14/2017,17.073,11/14/2017,306.5,11/16/2017,6737,11/16/2017,2102,11/16/2017,3144,11/16/2017,19350,11/14/2017,337.50,11/14/2017,428.00,11/14/2017,276.25,11/14/2017,959.00,11/14/2017,310.3
11/13/2017,56.76,1/8/2018,67.78,11/13/2017,3.167,11/13/2017,179.29,11/13/2017,193.21,1/8/2018,601,1/2/2018,7.78,11/13/2017,1278.9,11/13/2017,17.047,11/13/2017,311.65,11/15/2017,6773,11/15/2017,2106,11/15/2017,3151.5,11/15/2017,19335,11/13/2017,342.25,11/13/2017,424.25,11/13/2017,273.50,11/13/2017,963.50,11/13/2017,311.3
11/10/2017,56.74,1/5/2018,67.62,11/10/2017,3.213,11/10/2017,181.24,11/10/2017,193.49,1/5/2018,604,12/29/2017,8.15,11/10/2017,1274.2,11/10/2017,16.871,11/10/2017,307.6,11/14/2017,6759,11/14/2017,2082,11/14/2017,3151,11/14/2017,19470,11/10/2017,343.50,11/10/2017,431.50,11/10/2017,272.00,11/10/2017,977.25,11/10/2017,314.5
11/9/2017,57.17,1/4/2018,68.07,11/9/2017,3.2,11/9/2017,181.97,11/9/2017,194.69,1/4/2018,608,12/28/2017,8.18,11/9/2017,1287.5,11/9/2017,16.975,11/9/2017,308.6,11/13/2017,6895,11/13/2017,2108,11/13/2017,3213,11/13/2017,19500,11/9/2017,341.50,11/9/2017,429.00,11/9/2017,273.00,11/9/2017,975.25,11/9/2017,311.8
11/8/2017,56.81,1/3/2018,67.84,11/8/2017,3.175,11/8/2017,182.13,11/8/2017,192.16,1/3/2018,606.75,12/27/2017,8.14,11/8/2017,1283.7,11/8/2017,17.138,11/8/2017,309.95,11/10/2017,6786,11/10/2017,2101,11/10/2017,3219,11/10/2017,19425,11/8/2017,348.25,11/8/2017,426.75,11/8/2017,269.50,11/8/2017,988.00,11/8/2017,315.2
11/7/2017,57.2,1/2/2018,66.57,11/7/2017,3.152,11/7/2017,181.53,11/7/2017,192.19,1/2/2018,597,12/26/2017,8.16,11/7/2017,1275.8,11/7/2017,16.94,11/7/2017,308.9,11/9/2017,6808,11/9/2017,2093,11/9/2017,3176,11/9/2017,19425,11/7/2017,347.75,11/7/2017,427.25,11/7/2017,270.50,11/7/2017,986.00,11/7/2017,315.5
11/6/2017,57.35,12/29/2017,66.87,11/6/2017,3.134,11/6/2017,183,11/6/2017,194.22,12/29/2017,600.25,12/22/2017,8.16,11/6/2017,1281.6,11/6/2017,17.235,11/6/2017,315.75,11/8/2017,6855,11/8/2017,2109,11/8/2017,3192,11/8/2017,19450,11/6/2017,348.00,11/6/2017,430.75,11/6/2017,269.00,11/6/2017,984.00,11/6/2017,316.1
11/3/2017,55.64,12/28/2017,66.72,11/3/2017,2.984,11/3/2017,179.34,11/3/2017,188.66,12/28/2017,597,12/21/2017,8,11/3/2017,1269.2,11/3/2017,16.834,11/3/2017,311.75,11/7/2017,6826,11/7/2017,2132,11/7/2017,3166,11/7/2017,19480,11/3/2017,348.25,11/3/2017,425.75,11/3/2017,263.00,11/3/2017,977.00,11/3/2017,313.9
11/2/2017,54.54,12/27/2017,66.44,11/2/2017,2.935,11/2/2017,176.97,11/2/2017,185.39,12/27/2017,594.5,12/20/2017,7.79,11/2/2017,1278.1,11/2/2017,17.137,11/2/2017,314.35,11/6/2017,6970,11/6/2017,2171,11/6/2017,3232,11/6/2017,19450,11/2/2017,350.50,11/2/2017,426.00,11/2/2017,264.50,11/2/2017,989.00,11/2/2017,317.4
11/1/2017,54.3,12/26/2017,67.02,11/1/2017,2.893,11/1/2017,174.1,11/1/2017,186.25,12/26/2017,599,12/19/2017,7.52,11/1/2017,1277.3,11/1/2017,17.176,11/1/2017,314.25,11/3/2017,6895,11/3/2017,2185,11/3/2017,3219,11/3/2017,19550,11/1/2017,348.25,11/1/2017,418.00,11/1/2017,271.50,11/1/2017,981.00,11/1/2017,313.6
10/31/2017,54.38,12/22/2017,65.25,10/31/2017,2.896,10/31/2017,177.96,10/31/2017,188.45,12/22/2017,575.5,12/18/2017,7.39,10/31/2017,1270.5,10/31/2017,16.693,10/31/2017,310.1,11/2/2017,6929,11/2/2017,2173.5,11/2/2017,3258,11/2/2017,19645,10/31/2017,345.75,10/31/2017,418.50,10/31/2017,264.75,10/31/2017,973.75,10/31/2017,311.8
10/30/2017,54.15,12/21/2017,64.9,10/30/2017,2.966,10/30/2017,176.41,10/30/2017,187.77,12/21/2017,576.25,12/15/2017,7.18,10/30/2017,1277.7,10/30/2017,16.847,10/30/2017,311.2,11/1/2017,6930,11/1/2017,2185,11/1/2017,3277,11/1/2017,19400,10/30/2017,348.75,10/30/2017,424.75,10/30/2017,263.25,10/30/2017,972.75,10/30/2017,312.3
10/27/2017,53.9,12/20/2017,64.56,10/27/2017,2.752,10/27/2017,176.86,10/27/2017,186.69,12/20/2017,575.5,12/14/2017,7.09,10/27/2017,1268.5,10/27/2017,16.752,10/27/2017,310.35,10/31/2017,6839,10/31/2017,2160,10/31/2017,3265,10/31/2017,19375,10/27/2017,348.75,10/27/2017,427.25,10/27/2017,265.25,10/27/2017,975.25,10/27/2017,312.1
10/26/2017,52.64,12/19/2017,63.8,10/26/2017,2.89,10/26/2017,175.06,10/26/2017,184.19,12/19/2017,569,12/13/2017,7.07,10/26/2017,1266.3,10/26/2017,16.811,10/26/2017,317.75,10/30/2017,6867,10/30/2017,2163,10/30/2017,3209,10/30/2017,19425,10/26/2017,350.50,10/26/2017,431.75,10/26/2017,262.50,10/26/2017,971.25,10/26/2017,312.1
10/25/2017,52.18,12/18/2017,63.41,10/25/2017,2.919,10/25/2017,173.48,10/25/2017,181.82,12/18/2017,569,12/12/2017,7.14,10/25/2017,1275.4,10/25/2017,16.925,10/25/2017,318.3,10/27/2017,6830,10/27/2017,2168,10/27/2017,3172.5,10/27/2017,19875,10/25/2017,351.00,10/25/2017,435.50,10/25/2017,276.25,10/25/2017,975.50,10/25/2017,315.4
10/24/2017,52.47,12/15/2017,63.23,10/24/2017,2.974,10/24/2017,171.55,10/24/2017,182.21,12/15/2017,564,12/11/2017,7.2,10/24/2017,1275,10/24/2017,16.966,10/24/2017,319.8,10/26/2017,6986,10/26/2017,2190,10/26/2017,3225,10/26/2017,19850,10/24/2017,352.75,10/24/2017,438.00,10/24/2017,277.00,10/24/2017,975.50,10/24/2017,314.2
10/23/2017,51.9,12/14/2017,63.31,10/23/2017,2.991,10/23/2017,167.83,10/23/2017,178.78,12/14/2017,561.5,12/8/2017,7.14,10/23/2017,1277.7,10/23/2017,17.075,10/23/2017,318.8,10/25/2017,7010,10/25/2017,2186,10/25/2017,3191,10/25/2017,19890,10/23/2017,351.25,10/23/2017,436.75,10/23/2017,273.50,10/23/2017,980.75,10/23/2017,315.9
10/20/2017,51.47,12/13/2017,62.44,10/20/2017,2.915,10/20/2017,167.81,10/20/2017,180.52,12/13/2017,562.75,12/7/2017,7.35,10/20/2017,1277.4,10/20/2017,17.078,10/20/2017,316.55,10/24/2017,7035.5,10/24/2017,2155,10/24/2017,3177,10/24/2017,19775,10/20/2017,344.50,10/20/2017,426.00,10/20/2017,269.75,10/20/2017,978.75,10/20/2017,317.1
10/19/2017,51.29,12/12/2017,63.34,10/19/2017,2.873,10/19/2017,164.47,10/19/2017,177.67,12/12/2017,572.25,12/6/2017,7.27,10/19/2017,1286.9,10/19/2017,17.255,10/19/2017,316.75,10/23/2017,7004,10/23/2017,2137,10/23/2017,3129,10/23/2017,19580,10/19/2017,349.00,10/19/2017,432.75,10/19/2017,269.50,10/19/2017,986.50,10/19/2017,321.4
10/18/2017,52.04,12/11/2017,64.69,10/18/2017,2.854,10/18/2017,164.29,10/18/2017,180.28,12/11/2017,572.25,12/5/2017,7.43,10/18/2017,1279.9,10/18/2017,16.997,10/18/2017,317.8,10/20/2017,6952,10/20/2017,2136,10/20/2017,3099,10/20/2017,19575,10/18/2017,348.50,10/18/2017,430.00,10/18/2017,267.75,10/18/2017,984.25,10/18/2017,321.8
10/17/2017,51.88,12/8/2017,63.4,10/17/2017,2.962,10/17/2017,163.01,10/17/2017,180.98,12/8/2017,564.75,12/4/2017,7.55,10/17/2017,1283,10/17/2017,17.041,10/17/2017,319.55,10/19/2017,6967,10/19/2017,2153,10/19/2017,3114,10/19/2017,19850,10/17/2017,350.00,10/17/2017,434.75,10/17/2017,264.75,10/17/2017,984.75,10/17/2017,321.6
10/16/2017,51.87,12/7/2017,62.2,10/16/2017,2.946,10/16/2017,161.69,10/16/2017,181.29,12/7/2017,549,12/1/2017,7.68,10/16/2017,1299.9,10/16/2017,17.369,10/16/2017,323.9,10/18/2017,6990,10/18/2017,2121,10/18/2017,3121,10/18/2017,20080,10/16/2017,350.50,10/16/2017,436.50,10/16/2017,259.50,10/16/2017,991.00,10/16/2017,324.5
10/13/2017,51.45,12/6/2017,61.22,10/13/2017,3,10/13/2017,162.22,10/13/2017,179.7,12/6/2017,545.75,11/30/2017,7.53,10/13/2017,1301.5,10/13/2017,17.411,10/13/2017,313.35,10/17/2017,7027,10/17/2017,2140,10/17/2017,3085,10/17/2017,20350,10/13/2017,352.75,10/13/2017,439.50,10/13/2017,266.75,10/13/2017,1000.25,10/13/2017,324.5
10/12/2017,50.6,12/5/2017,62.86,10/12/2017,2.989,10/12/2017,158.32,10/12/2017,176.55,12/5/2017,555.25,11/29/2017,7.7,10/12/2017,1293.3,10/12/2017,17.266,10/12/2017,312,10/16/2017,7134.5,10/16/2017,2136,10/16/2017,3194,10/16/2017,20600,10/12/2017,349.00,10/12/2017,430.50,10/12/2017,261.75,10/12/2017,992.00,10/12/2017,322.7
10/11/2017,51.3,12/4/2017,62.45,10/11/2017,2.889,10/11/2017,160.92,10/11/2017,178.61,12/4/2017,554.5,11/28/2017,7.59,10/11/2017,1285.8,10/11/2017,17.133,10/11/2017,309.55,10/13/2017,6882,10/13/2017,2133.5,10/13/2017,3235,10/13/2017,20600,10/11/2017,346.00,10/11/2017,433.25,10/11/2017,252.75,10/11/2017,965.25,10/11/2017,311.2
10/10/2017,50.92,12/1/2017,63.73,10/10/2017,2.891,10/10/2017,159.15,10/10/2017,176.49,12/1/2017,567.75,11/27/2017,7.7,10/10/2017,1290.6,10/10/2017,17.207,10/10/2017,306.05,10/12/2017,6887,10/12/2017,2146.5,10/12/2017,3250,10/12/2017,20740,10/10/2017,349.25,10/10/2017,435.25,10/10/2017,249.50,10/10/2017,966.00,10/10/2017,312.5
10/9/2017,49.58,11/30/2017,63.57,10/9/2017,2.833,10/9/2017,155.94,10/9/2017,173.52,11/30/2017,557,11/24/2017,7.77,10/9/2017,1281.8,10/9/2017,16.971,10/9/2017,303.1,10/11/2017,6800,10/11/2017,2130,10/11/2017,3219,10/11/2017,20870,10/9/2017,349.50,10/9/2017,436.00,10/9/2017,248.25,10/9/2017,966.75,10/9/2017,311.5
10/6/2017,49.29,11/29/2017,63.11,10/6/2017,2.863,10/6/2017,155.88,10/6/2017,174.39,11/29/2017,561.25,11/23/2017,7.66,10/6/2017,1271.6,10/6/2017,16.79,10/6/2017,302.9,10/10/2017,6760,10/10/2017,2163,10/10/2017,3279,10/10/2017,20725,10/6/2017,350.00,10/6/2017,443.50,10/6/2017,251.00,10/6/2017,972.25,10/6/2017,315
10/5/2017,50.79,11/28/2017,63.61,10/5/2017,2.923,10/5/2017,161.14,10/5/2017,178.63,11/28/2017,565.75,11/22/2017,7.37,10/5/2017,1269.9,10/5/2017,16.638,10/5/2017,304.65,10/9/2017,6666,10/9/2017,2173.5,10/9/2017,3233,10/9/2017,20770,10/5/2017,349.50,10/5/2017,440.75,10/5/2017,247.25,10/5/2017,968.25,10/5/2017,312.9
10/4/2017,49.98,11/27/2017,63.84,10/4/2017,2.94,10/4/2017,158.05,10/4/2017,177.39,11/27/2017,564.25,11/21/2017,7.39,10/4/2017,1273.7,10/4/2017,16.624,10/4/2017,295.9,10/6/2017,6666.5,10/6/2017,2153,10/6/2017,3235,10/6/2017,20550,10/4/2017,348.25,10/4/2017,442.00,10/4/2017,246.25,10/4/2017,958.25,10/4/2017,306.9
10/3/2017,50.42,11/24/2017,63.86,10/3/2017,2.895,10/3/2017,156.55,10/3/2017,175.05,11/24/2017,564.75,11/20/2017,7.44,10/3/2017,1271.5,10/3/2017,16.65,10/3/2017,296.35,10/5/2017,6700,10/5/2017,2171.5,10/5/2017,3288,10/5/2017,20950,10/3/2017,349.50,10/3/2017,448.00,10/3/2017,251.25,10/3/2017,955.25,10/3/2017,307.3
10/2/2017,50.58,11/23/2017,63.55,10/2/2017,2.916,10/2/2017,155.53,10/2/2017,176.65,11/23/2017,564.5,11/17/2017,7.48,10/2/2017,1272.7,10/2/2017,16.654,10/2/2017,295.55,10/4/2017,6521,10/4/2017,2166,10/4/2017,3302,10/4/2017,20775,10/2/2017,351.50,10/2/2017,444.75,10/2/2017,252.50,10/2/2017,957.25,10/2/2017,309.1
9/29/2017,51.67,11/22/2017,63.32,9/29/2017,3.007,9/29/2017,160.65,9/29/2017,181.17,11/22/2017,562.25,11/16/2017,7.5,9/29/2017,1281.5,9/29/2017,16.676,9/29/2017,295.5,10/3/2017,6520,10/3/2017,2131,10/3/2017,3264,10/3/2017,20800,9/29/2017,355.25,9/29/2017,448.25,9/29/2017,251.25,9/29/2017,968.25,9/29/2017,311.5
9/28/2017,51.56,11/21/2017,62.57,9/28/2017,3.017,9/28/2017,163.18,9/28/2017,183.2,11/21/2017,558.5,11/15/2017,7.69,9/28/2017,1285.5,9/28/2017,16.847,9/28/2017,298.1,10/2/2017,6493,10/2/2017,2101,10/2/2017,3236,10/2/2017,20675,9/28/2017,352.50,9/28/2017,455.00,9/28/2017,249.50,9/28/2017,959.50,9/28/2017,306.8
9/27/2017,52.14,11/20/2017,62.22,9/27/2017,2.974,9/27/2017,165.4,9/27/2017,184.63,11/20/2017,556,11/14/2017,7.39,9/27/2017,1284.1,9/27/2017,16.748,9/27/2017,291.1,9/29/2017,6481,9/29/2017,2102,9/29/2017,3162,9/29/2017,20675,9/27/2017,354.00,9/27/2017,461.50,9/27/2017,248.00,9/27/2017,965.50,9/27/2017,308.8
9/26/2017,51.88,11/17/2017,62.72,9/26/2017,2.918,9/26/2017,169.88,9/26/2017,184.53,11/17/2017,562.75,11/13/2017,7.35,9/26/2017,1297.7,9/26/2017,16.804,9/26/2017,289.75,9/28/2017,6522,9/28/2017,2131,9/28/2017,3147,9/28/2017,20600,9/26/2017,352.25,9/26/2017,453.75,9/26/2017,250.25,9/26/2017,963.50,9/26/2017,308.8
9/25/2017,52.22,11/16/2017,61.36,9/25/2017,2.919,9/25/2017,172.2,9/25/2017,185.63,11/16/2017,555.75,11/10/2017,7.4,9/25/2017,1307.1,9/25/2017,17.059,9/25/2017,291.75,9/27/2017,6437,9/27/2017,2131.5,9/27/2017,3105,9/27/2017,20700,9/25/2017,353.75,9/25/2017,454.00,9/25/2017,250.75,9/25/2017,971.25,9/25/2017,310.1
9/22/2017,50.66,11/15/2017,61.87,9/22/2017,2.959,9/22/2017,166.84,9/22/2017,181.63,11/15/2017,556,11/9/2017,7.55,9/22/2017,1293.3,9/22/2017,16.903,9/22/2017,292.45,9/26/2017,6413,9/26/2017,2126,9/26/2017,3116,9/26/2017,20710,9/22/2017,353.50,9/22/2017,449.50,9/22/2017,248.00,9/22/2017,984.25,9/22/2017,315
9/21/2017,50.55,11/14/2017,62.21,9/21/2017,2.946,9/21/2017,164.38,9/21/2017,181.53,11/14/2017,550.5,11/8/2017,7.72,9/21/2017,1290.6,9/21/2017,16.937,9/21/2017,291.4,9/25/2017,6450,9/25/2017,2148,9/25/2017,3096.5,9/25/2017,20700,9/21/2017,350.25,9/21/2017,452.50,9/21/2017,250.00,9/21/2017,970.75,9/21/2017,309
9/20/2017,50.41,11/13/2017,63.16,9/20/2017,3.094,9/20/2017,165.51,9/20/2017,180.7,11/13/2017,565.25,11/7/2017,7.75,9/20/2017,1312.5,9/20/2017,17.251,9/20/2017,294.95,9/22/2017,6457,9/22/2017,2158,9/22/2017,3031,9/22/2017,20525,9/20/2017,350.00,9/20/2017,449.75,9/20/2017,246.25,9/20/2017,970.00,9/20/2017,306.3
9/19/2017,49.48,11/10/2017,63.52,9/19/2017,3.122,9/19/2017,165.5,9/19/2017,177.26,11/10/2017,570,11/6/2017,7.92,9/19/2017,1306.7,9/19/2017,17.195,9/19/2017,294.95,9/21/2017,6456,9/21/2017,2171,9/21/2017,3100.5,9/21/2017,20450,9/19/2017,348.25,9/19/2017,443.00,9/19/2017,240.25,9/19/2017,965.50,9/19/2017,305
9/18/2017,49.91,11/9/2017,63.93,9/18/2017,3.146,9/18/2017,166.86,9/18/2017,177.96,11/9/2017,570,11/3/2017,7.88,9/18/2017,1306.9,9/18/2017,17.071,9/18/2017,294.9,9/20/2017,6526,9/20/2017,2177,9/20/2017,3132,9/20/2017,20625,9/18/2017,351.50,9/18/2017,443.50,9/18/2017,239.75,9/18/2017,967.75,9/18/2017,309
9/15/2017,49.89,11/8/2017,63.49,9/15/2017,3.024,9/15/2017,166.17,9/15/2017,179.88,11/8/2017,563,11/2/2017,7.66,9/15/2017,1321.3,9/15/2017,17.611,9/15/2017,292.8,9/19/2017,6539,9/19/2017,2125,9/19/2017,3106.5,9/19/2017,20650,9/15/2017,354.75,9/15/2017,449.00,9/15/2017,236.00,9/15/2017,968.75,9/15/2017,308
9/14/2017,49.89,11/7/2017,63.69,9/14/2017,3.07,9/14/2017,162.87,9/14/2017,177.75,11/7/2017,563.5,11/1/2017,7.51,9/14/2017,1325.4,9/14/2017,17.698,9/14/2017,293.65,9/18/2017,6527,9/18/2017,2089.5,9/18/2017,3098,9/18/2017,20700,9/14/2017,341.75,9/14/2017,428.25,9/14/2017,242.75,9/14/2017,967.25,9/14/2017,308.7
9/13/2017,49.3,11/6/2017,64.27,9/13/2017,3.058,9/13/2017,164.73,9/13/2017,176.85,11/6/2017,565.5,10/31/2017,7.37,9/13/2017,1324.2,9/13/2017,17.772,9/13/2017,296.1,9/15/2017,6507,9/15/2017,2086,9/15/2017,3031,9/15/2017,20540,9/13/2017,338.50,9/13/2017,420.75,9/13/2017,239.00,9/13/2017,953.00,9/13/2017,300.3
9/12/2017,48.23,11/3/2017,62.07,9/12/2017,3.001,9/12/2017,165.63,9/12/2017,174.06,11/3/2017,550.25,10/30/2017,7.14,9/12/2017,1328.8,9/12/2017,17.795,9/12/2017,301.55,9/14/2017,6498,9/14/2017,2098,9/14/2017,3006,9/14/2017,20535,9/12/2017,340.00,9/12/2017,419.50,9/12/2017,235.50,9/12/2017,944.25,9/12/2017,295.1
9/11/2017,48.07,11/2/2017,60.62,9/11/2017,2.95,9/11/2017,163.45,9/11/2017,174.27,11/2/2017,544.5,10/27/2017,7.17,9/11/2017,1331.8,9/11/2017,17.807,9/11/2017,304.6,9/13/2017,6553,9/13/2017,2110,9/13/2017,3023.5,9/13/2017,20515,9/11/2017,345.50,9/11/2017,412.25,9/11/2017,235.50,9/11/2017,954.75,9/11/2017,298.9
9/8/2017,47.48,11/1/2017,60.49,9/8/2017,2.89,9/8/2017,164.76,9/8/2017,176.57,11/1/2017,550.5,10/26/2017,7.2,9/8/2017,1347.3,9/8/2017,18.027,9/8/2017,302.15,9/12/2017,6668,9/12/2017,2137,9/12/2017,3061,9/12/2017,20675,9/8/2017,344.25,9/8/2017,413.75,9/8/2017,233.25,9/8/2017,956.50,9/8/2017,300.9
9/7/2017,49.09,10/31/2017,61.37,9/7/2017,2.981,9/7/2017,166.1,9/7/2017,178.61,10/31/2017,551,10/25/2017,7.4,9/7/2017,1346.5,9/7/2017,18.016,9/7/2017,312.3,9/11/2017,6748,9/11/2017,2122,9/11/2017,3083,9/11/2017,20750,9/7/2017,341.75,9/7/2017,413.50,9/7/2017,235.00,9/7/2017,963.25,9/7/2017,302.4
9/6/2017,49.16,10/30/2017,60.9,9/6/2017,3,9/6/2017,167.33,9/6/2017,175.95,10/30/2017,547.5,10/24/2017,7.47,9/6/2017,1335.2,9/6/2017,17.816,9/6/2017,313.15,9/8/2017,6693,9/8/2017,2099,9/8/2017,3031,9/8/2017,20550,9/6/2017,347.00,9/6/2017,421.75,9/6/2017,235.00,9/6/2017,964.50,9/6/2017,303.6
9/5/2017,48.66,10/27/2017,60.44,9/5/2017,2.972,9/5/2017,169.91,9/5/2017,174.8,10/27/2017,548.75,10/23/2017,7.44,9/5/2017,1340.6,9/5/2017,17.845,9/5/2017,310.75,9/7/2017,6898.5,9/7/2017,2107,9/7/2017,3129,9/7/2017,20750,9/5/2017,344.25,9/5/2017,430.50,9/5/2017,218.50,9/5/2017,960.50,9/5/2017,302.8
9/1/2017,47.29,10/26/2017,59.3,9/1/2017,3.07,9/1/2017,174.79,9/1/2017,174.68,10/26/2017,536.25,10/20/2017,7.57,9/1/2017,1326.6,9/1/2017,17.719,9/1/2017,309.8,9/6/2017,6901,9/6/2017,2104.5,9/6/2017,3095,9/6/2017,20790,9/1/2017,340.00,9/1/2017,420.50,9/1/2017,223.50,9/1/2017,942.00,9/1/2017,293.2
8/31/2017,47.23,10/25/2017,58.44,8/31/2017,3.04,8/31/2017,213.99,8/31/2017,175.75,10/25/2017,533.5,10/19/2017,7.65,8/31/2017,1318.5,8/31/2017,17.48,8/31/2017,307.9,9/5/2017,6900,9/5/2017,2096,9/5/2017,3140,9/5/2017,20730,8/31/2017,342.25,8/31/2017,410.25,8/31/2017,223.50,8/31/2017,936.25,8/31/2017,294.3
8/30/2017,45.96,10/24/2017,58.33,8/30/2017,2.939,8/30/2017,188.47,8/30/2017,167.38,10/24/2017,526,10/18/2017,7.81,8/30/2017,1310.4,8/30/2017,17.404,8/30/2017,306.45,9/4/2017,6917,9/4/2017,2119.5,9/4/2017,3205,9/4/2017,20790,8/30/2017,329.50,8/30/2017,403.50,8/30/2017,228.25,8/30/2017,923.00,8/30/2017,292.4
8/29/2017,46.44,10/23/2017,57.37,8/29/2017,2.961,8/29/2017,178.33,8/29/2017,166.55,10/23/2017,528.25,10/17/2017,7.42,8/29/2017,1313.1,8/29/2017,17.426,8/29/2017,308.1,9/1/2017,6835,9/1/2017,2136,9/1/2017,3185,9/1/2017,20625,8/29/2017,333.50,8/29/2017,402.75,8/29/2017,235.00,8/29/2017,930.75,8/29/2017,294.6
