Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price
2007-07-12,88.28,88.64,59590
2007-07-11,96.37,93.24,63580
2007-07-09,76.7,75.07,51550
2007-07-08,72.42,71.8,50240
2007-07-06,66.93,71.22,50400
2007-07-05,61.47,64.44,47480
2007-07-03,61.82,62.5,42970
2007-07-02,57.71,57.23,42210
2007-06-29,70.68,71.41,50850
2007-06-28,69.57,70.52,50930
2007-06-27,68.97,70.53,50820
2007-06-26,67.77,70.17,51020
2007-06-25,69.18,71.36,51030
2007-06-22,69.14,71.18,50940
2007-06-21,68.65,70.22,51090
2007-06-20,68.19,70.42,51100
2007-06-19,69.1,71.84,51250
2007-06-18,69.09,72.18,51090
2007-06-15,68.0,71.47,50890
2007-06-14,67.65,70.96,50480
2007-06-13,66.26,69.94,49820
2007-06-12,90.23,90.18,58240
2007-06-11,96.7,93.26,62110
2007-06-09,76.3,74.77,51500
2007-06-08,72.06,71.17,51700
2007-06-07,72.81,75.62,53420
2007-06-06,65.96,71.02,50270
2007-06-03,60.69,61.39,42580
2007-06-02,58.88,58.42,42310
2007-05-31,64.01,68.04,49250
2007-05-30,63.49,67.84,49240
2007-05-29,63.15,68.13,49340
2007-05-25,65.2,70.69,49460
2007-05-24,64.18,70.72,49460
2007-05-23,65.77,70.6,49360
2007-05-22,64.97,69.52,49500
2007-05-21,66.27,70.49,49220
2007-05-18,64.94,69.42,49410
2007-05-17,64.86,70.27,48680
2007-05-16,62.55,68.01,48660
2007-05-15,63.17,68.11,48340
2007-05-14,62.46,66.83,48210
2007-05-12,87.49,88.49,59130
2007-05-11,93.98,90.49,61710
2007-05-10,81.22,78.9,54430
2007-05-09,75.73,74.34,51070
2007-05-07,71.81,74.75,52910
2007-05-06,65.61,70.45,50450
2007-05-04,64.28,68.24,48050
2007-05-03,60.07,60.54,42390
2007-05-02,58.74,58.1,42420
2007-05-01,56.31,55.64,39550
2007-04-27,66.46,68.41,47980
2007-04-26,65.06,67.65,48080
2007-04-25,65.84,68.57,47860
2007-04-24,64.58,67.16,48000
2007-04-23,65.89,68.15,47750
2007-04-20,63.38,66.49,47510
2007-04-19,61.83,65.94,47490
2007-04-18,63.13,66.04,47730
2007-04-17,63.1,65.93,48320
2007-04-16,63.61,67.25,48620
2007-04-13,63.63,68.97,48640
2007-04-12,88.32,89.53,59260
2007-04-10,81.44,78.97,53420
2007-04-09,75.08,73.92,50390
2007-04-06,66.21,70.4,49830
2007-04-04,64.38,68.4,47420
2007-04-01,55.59,55.11,41200
2007-03-30,65.87,68.1,43580
2007-03-29,66.03,67.88,43490
2007-03-28,64.08,65.78,43510
2007-03-27,62.93,64.6,43390
2007-03-26,62.91,64.41,43340
2007-03-23,62.28,63.18,43230
2007-03-22,61.69,62.51,42910
2007-03-20,56.73,60.2,42930
2007-03-19,56.59,60.52,42730
2007-03-16,57.11,60.3,42590
2007-03-15,57.55,60.98,42850
2007-03-14,58.16,61.06,42540
2007-03-13,57.93,60.9,42950
2007-03-12,89.31,89.8,58670
2007-03-10,79.94,77.19,53400
2007-03-08,75.48,74.75,52630
2007-03-07,71.41,72.93,52550
2007-03-04,64.64,67.81,47580
2007-02-28,61.79,61.89,42350
2007-02-27,61.46,61.36,42420
2007-02-26,61.39,61.33,42450
2007-02-23,61.14,60.88,42430
2007-02-22,60.95,60.62,42020
2007-02-21,60.07,59.35,41620
2007-02-20,58.07,57.98,41880
2007-02-16,59.39,58.95,41370
2007-02-15,57.99,57.6,41600
2007-02-14,58.0,57.43,42290
2007-02-13,59.06,57.03,41790
2007-02-11,95.93,92.08,61140
2007-02-10,80.05,77.38,53260
2007-02-08,76.86,75.76,52460
2007-02-07,71.09,72.63,51990
2007-02-05,63.68,66.25,48700
2007-02-04,65.94,68.74,47340
2007-02-03,61.64,62.08,43670
2007-02-02,59.02,58.41,41430
2007-01-31,58.14,57.4,39400
2007-01-30,56.97,56.39,39310
2007-01-29,54.01,53.68,39480
2007-01-26,55.42,55.29,39230
2007-01-25,54.23,54.12,39300
2007-01-24,55.37,55.43,39420
2007-01-23,55.04,55.1,39020
2007-01-22,51.13,52.7,39200
2007-01-19,51.99,53.44,38500
2007-01-18,50.48,51.75,38910
2007-01-17,52.24,52.78,38540
2007-01-16,51.21,52.26,38760
2007-01-11,93.49,89.72,62080
2007-01-10,80.24,77.64,53940
2007-01-08,76.53,75.35,52570
2007-01-06,65.08,69.07,49380
2007-01-05,64.4,67.0,48770
2007-01-03,62.0,62.11,43800
2007-01-02,57.3,56.72,41560
2006-12-29,61.05,60.86,43550
2006-12-28,60.53,60.67,43560
2006-12-27,60.34,60.52,43600
2006-12-26,61.1,61.1,43820
2006-12-22,62.41,62.42,43650
2006-12-21,62.66,62.46,43650
2006-12-20,63.72,63.23,43590
2006-12-19,63.15,62.81,43430
2006-12-18,62.21,62.13,43650
2006-12-15,63.43,63.49,43720
2006-12-14,62.51,62.12,43190
2006-12-13,61.37,61.33,42900
2006-12-12,61.02,61.52,43110
2006-12-10,57.86,58.76,42400
2006-12-09,63.76,62.99,46480
2006-12-07,74.95,74.39,49850
2006-12-06,70.36,68.93,47360
2006-12-05,72.04,72.18,46980
2006-12-04,68.62,69.42,47320
2006-12-01,63.94,62.62,41590
2006-11-30,63.13,64.26,42130
2006-11-29,62.46,63.07,42040
2006-11-28,60.99,61.21,41940
2006-11-27,60.32,60.44,41930
2006-11-24,59.24,60.03,41870
2006-11-22,59.24,59.49,42160
2006-11-21,60.17,60.39,42060
2006-11-20,58.8,58.98,41750
2006-11-17,55.81,58.99,41780
2006-11-16,56.26,58.54,42450
2006-11-15,58.76,59.46,42260
2006-11-14,58.28,58.84,42220
2006-11-13,58.58,59.05,42650
2006-11-12,61.22,61.84,43050
2006-11-10,57.59,58.65,42500
2006-11-09,65.61,64.55,46240
2006-11-08,74.35,75.63,51330
2006-11-07,74.16,73.67,49270
2006-11-05,73.32,72.51,47330
2006-11-04,68.98,69.37,47470
2006-11-01,63.94,62.17,41610
2006-10-31,58.73,59.03,42480
2006-10-30,58.36,58.68,42580
2006-10-27,60.75,61.08,42660
2006-10-26,60.36,60.77,42730
2006-10-25,61.4,62.05,42430
2006-10-24,59.35,59.86,42250
2006-10-23,58.81,59.21,42350
2006-10-20,56.82,59.68,42640
2006-10-19,58.5,60.87,42430
2006-10-18,57.65,59.58,42790
2006-10-17,58.93,60.94,43070
2006-10-16,59.94,59.96,42780
2006-10-13,58.57,59.52,42480
2006-10-11,59.59,59.71,43230
2006-10-10,58.52,59.34,43110
2006-10-08,74.0,75.28,51900
2006-10-07,73.61,72.89,49330
2006-10-05,72.13,70.82,46460
2006-10-04,68.74,68.75,46650
2006-10-03,59.96,60.83,42890
2006-10-02,61.84,59.64,43790
2006-10-01,63.37,61.92,41380
2006-09-29,62.91,62.48,44500
2006-09-28,62.76,62.54,44520
2006-09-27,62.96,62.21,44380
2006-09-26,61.01,60.12,44410
2006-09-25,61.45,60.8,44240
2006-09-22,60.55,60.41,44550
2006-09-21,61.59,61.34,44450
2006-09-20,60.46,60.47,44660
2006-09-19,61.66,62.17,45640
2006-09-15,63.33,63.33,45240
2006-09-14,63.22,62.24,45610
2006-09-13,63.97,62.99,45650
2006-09-11,61.16,61.32,42680
2006-09-08,76.35,77.28,52130
2006-09-06,71.63,70.48,46620
2006-09-05,70.69,71.22,46400
2006-09-03,60.47,61.06,42460
2006-09-02,62.62,60.75,44000
2006-08-31,70.26,70.25,50610
2006-08-30,70.03,70.18,50560
2006-08-29,69.71,69.86,50680
2006-08-28,70.61,70.82,50780
2006-08-25,72.51,72.7,50820
2006-08-24,72.36,72.68,50740
2006-08-23,71.76,72.02,50910
2006-08-22,72.63,73.24,50820
2006-08-21,72.45,73.38,50630
2006-08-18,71.14,72.3,50330
2006-08-17,70.06,71.58,50640
2006-08-16,71.89,73.08,51100
2006-08-15,73.05,73.8,51430
2006-08-14,73.53,74.3,51590
2006-08-12,62.03,62.2,43400
2006-08-11,59.83,59.59,42020
2006-08-09,66.25,65.33,46490
2006-08-08,76.31,77.55,52320
2006-08-06,70.35,69.05,46800
2006-08-05,69.77,69.33,47180
2006-08-03,60.02,60.03,42870
2006-08-02,62.55,61.06,43670
2006-07-31,74.4,75.15,50730
2006-07-28,73.24,73.39,50860
2006-07-27,74.54,75.01,50780
2006-07-26,73.94,74.0,50780
2006-07-25,73.75,73.28,50960
2006-07-24,75.05,74.61,50860
2006-07-21,74.43,73.75,50670
2006-07-20,73.08,73.72,50990
2006-07-19,72.66,73.9,51120
2006-07-18,73.54,74.36,51650
2006-07-14,77.03,77.27,52050
2006-07-13,76.7,76.69,50600
2006-07-12,62.49,62.57,43520
2006-07-11,58.93,58.48,42810
2006-07-09,67.32,66.53,47510
2006-07-08,76.98,78.3,51600
2006-07-07,74.09,73.51,50320
2006-07-06,70.82,69.19,47350
2006-07-04,67.39,67.29,46340
2006-07-03,61.58,61.17,43380
2006-07-02,63.09,61.56,44700
2006-06-30,73.93,73.51,47360
2006-06-29,73.52,72.88,47390
2006-06-28,72.19,71.41,47400
2006-06-27,71.92,70.98,47320
2006-06-26,71.8,70.73,47200
2006-06-23,70.87,69.93,47300
2006-06-22,70.84,69.95,47010
2006-06-21,70.33,69.17,46560
2006-06-20,68.94,68.08,46620
2006-06-19,68.98,68.11,46680
2006-06-16,69.88,68.8,46710
2006-06-15,69.5,67.43,46700
2006-06-14,69.14,66.98,45930
2006-06-13,68.56,66.92,46800
2006-06-12,62.19,63.07,43500
2006-06-11,60.02,59.75,42010
2006-06-10,59.76,59.83,42480
2006-06-09,67.5,66.93,47760
2006-06-07,75.14,74.08,50430
2006-06-06,72.5,70.81,47280
2006-06-04,67.94,67.84,46240
2006-06-03,62.41,62.34,44030
2006-06-02,65.11,63.33,45120
2006-06-01,64.21,62.72,41460
2006-05-31,71.29,70.41,46100
2006-05-30,72.03,71.05,46090
2006-05-26,71.37,70.59,46180
2006-05-25,71.32,70.71,46010
2006-05-24,69.86,69.22,46050
2006-05-23,71.76,71.0,45750
2006-05-22,69.23,69.35,45610
2006-05-19,68.53,68.68,45780
2006-05-18,69.45,69.67,45450
2006-05-17,68.69,69.04,45610
2006-05-16,69.53,70.24,45610
2006-05-15,69.41,70.21,46160
2006-05-12,62.43,63.32,44010
2006-05-10,60.03,60.0,42280
2006-05-09,68.6,68.09,47220
2006-05-07,75.19,73.98,49560
2006-05-06,72.6,71.37,47280
2006-05-04,67.07,67.1,45260
2006-05-01,62.79,61.13,41800
2006-04-28,71.88,72.5,47810
2006-04-27,70.97,71.02,47830
2006-04-26,71.93,72.44,47990
2006-04-25,72.88,72.46,47860
2006-04-24,73.33,73.86,48110
2006-04-21,75.17,74.17,48030
2006-04-20,71.95,72.87,48300
2006-04-19,72.17,72.95,47910
2006-04-18,71.35,71.85,48020
2006-04-17,70.4,71.3,47920
2006-04-13,69.32,70.14,47080
2006-04-12,62.44,63.45,44380
2006-04-10,59.41,59.22,41330
2006-04-08,74.76,76.17,51400
2006-04-04,66.23,66.39,45820
2006-04-01,63.42,61.68,41550
2006-03-31,66.63,65.91,43190
2006-03-30,67.15,66.46,43200
2006-03-29,66.45,65.55,43110
2006-03-28,66.07,64.97,43050
2006-03-27,64.16,63.61,43000
2006-03-24,64.26,63.51,43160
2006-03-23,63.91,63.27,42800
2006-03-22,61.77,61.5,43000
2006-03-20,60.42,61.34,43090
2006-03-17,62.77,63.26,43540
2006-03-16,63.58,62.91,43210
2006-03-15,62.17,62.94,43770
2006-03-14,63.1,63.97,43390
2006-03-13,61.77,62.2,43060
2006-03-10,58.68,58.43,43050
2006-03-08,75.46,76.56,51320
2006-03-07,73.93,73.39,49500
2006-03-04,66.74,66.84,46270
2006-03-03,63.67,64.18,44100
2006-03-02,65.37,63.39,44220
2006-02-28,61.41,61.76,43070
2006-02-27,61.0,60.99,43210
2006-02-24,62.91,62.6,43190
2006-02-23,60.54,60.54,43040
2006-02-22,61.01,60.44,43450
2006-02-21,61.1,61.6,43300
2006-02-17,59.88,59.89,42670
2006-02-16,58.46,58.79,42400
2006-02-15,57.65,58.15,43010
2006-02-14,59.57,59.52,43010
2006-02-13,61.24,59.38,43200
2006-02-11,57.88,57.87,41640
2006-02-10,61.03,60.45,44780
2006-02-08,75.81,76.89,50920
2006-02-06,72.33,71.03,46000
2006-02-05,74.61,74.87,49300
2006-02-03,63.36,64.07,43320
2006-02-02,64.68,62.88,45700
2006-01-31,67.92,65.99,42760
2006-01-30,68.35,66.59,42850
2006-01-27,67.76,66.24,42800
2006-01-26,66.26,64.92,42600
2006-01-25,65.85,64.23,42550
2006-01-24,67.06,65.34,42690
2006-01-23,68.1,66.16,42620
2006-01-20,68.35,66.43,42690
2006-01-19,66.83,65.23,42400
2006-01-18,65.73,64.19,42580
2006-01-17,66.31,64.9,42000
2006-01-13,63.92,62.26,41420
2006-01-12,63.43,64.62,43690
2006-01-11,58.71,58.98,41600
2006-01-09,69.19,69.15,49310
2006-01-08,74.91,75.89,50440
2006-01-06,70.34,69.39,46520
2006-01-05,73.7,73.4,48000
2006-01-03,61.97,62.45,42570
2006-01-02,66.56,65.03,45370
2005-12-30,61.04,58.98,40100
2005-12-29,60.32,58.07,40130
2005-12-28,59.82,57.64,39970
2005-12-27,58.16,56.29,40000
2005-12-22,58.28,56.55,40170
2005-12-21,58.56,56.72,39900
2005-12-20,57.98,56.17,39920
2005-12-19,57.34,56.11,40070
2005-12-16,58.06,57.13,40580
2005-12-15,59.99,59.85,41060
2005-12-14,60.85,59.6,41470
2005-12-13,61.37,59.52,41540
2005-12-12,61.3,59.44,41520
2005-12-10,64.12,60.57,39910
2005-12-09,63.34,61.8,39250
2005-12-08,66.86,66.45,39940
2005-12-07,60.62,58.82,38100
2005-12-05,48.54,48.34,30300
2005-12-04,51.86,51.98,33340
2005-12-01,46.37,43.68,24300
2005-11-30,57.32,55.05,38740
2005-11-29,56.5,54.32,38720
2005-11-28,57.36,54.88,38840
2005-11-22,58.84,56.41,38910
2005-11-21,57.7,55.34,38830
2005-11-18,56.14,54.88,38560
2005-11-17,56.34,54.85,38710
2005-11-16,57.88,56.0,38510
2005-11-15,56.98,54.05,38720
2005-11-14,57.69,54.73,38890
2005-11-11,57.53,54.99,38720
2005-11-10,63.53,60.08,39010
2005-11-08,65.8,65.38,40000
2005-11-07,58.92,57.44,38150
2005-11-05,50.45,50.07,30700
2005-11-04,53.71,53.21,33340
2005-11-03,54.43,53.1,29680
2005-11-01,45.68,43.12,23880
2005-10-31,59.76,58.1,39520
2005-10-28,61.22,59.42,39580
2005-10-27,61.09,59.14,39550
2005-10-26,60.66,58.87,39570
2005-10-25,62.44,60.24,39410
2005-10-24,60.32,58.24,39300
2005-10-21,60.63,58.48,39190
2005-10-20,61.03,57.91,39220
2005-10-19,62.41,58.6,39430
2005-10-18,63.2,59.28,39720
2005-10-17,64.36,60.57,39760
2005-10-14,62.63,59.35,39610
2005-10-13,63.08,60.14,40070
2005-10-11,57.8,55.68,39380
2005-10-08,64.9,63.99,39440
2005-10-06,53.54,52.67,34110
2005-10-05,52.07,51.43,30800
2005-10-03,53.54,52.66,29920
2005-10-02,47.1,44.48,25520
2005-09-30,66.24,63.48,40140
2005-09-29,66.79,63.84,40220
2005-09-28,66.35,63.93,40080
2005-09-27,65.07,62.97,40290
2005-09-26,65.82,63.93,39910
2005-09-22,66.5,64.6,40180
2005-09-21,66.8,64.73,40160
2005-09-20,66.23,64.2,40290
2005-09-16,63.0,61.81,39560
2005-09-15,64.75,63.16,39840
2005-09-14,65.09,63.37,39060
2005-09-13,63.11,61.61,38900
2005-09-12,59.39,57.31,41900
2005-09-11,58.93,56.88,40060
2005-09-09,64.08,62.84,39770
2005-09-08,63.07,61.98,39800
2005-09-06,54.28,53.82,33610
2005-09-05,52.03,51.29,30720
2005-09-03,54.77,53.38,30250
2005-09-02,45.46,43.13,25320
2005-08-31,68.94,67.02,39840
2005-08-30,69.81,67.57,39700
2005-08-26,66.13,64.87,39650
2005-08-25,67.49,66.27,39780
2005-08-24,67.32,66.01,39610
2005-08-23,65.71,64.65,39280
2005-08-22,65.45,64.5,39320
2005-08-19,65.35,64.36,39040
2005-08-18,63.27,62.4,39090
2005-08-17,63.25,62.56,39780
2005-08-16,66.08,65.41,39770
2005-08-15,66.27,65.58,39730
2005-08-12,60.66,58.67,40950
2005-08-11,59.71,57.81,40120
2005-08-09,64.49,63.08,39500
2005-08-08,63.94,62.7,39120
2005-08-07,59.63,58.2,39090
2005-08-06,52.54,52.11,33770
2005-08-04,53.32,52.89,33520
2005-08-03,54.59,52.84,29640
2005-08-02,45.4,43.07,25320
2005-07-29,60.57,59.37,37470
2005-07-28,59.94,58.76,37450
2005-07-27,59.11,58.01,37410
2005-07-26,59.2,58.03,37330
2005-07-25,59.0,57.86,37370
2005-07-22,58.65,57.58,37230
2005-07-21,57.13,55.72,37190
2005-07-20,56.72,56.65,37500
2005-07-19,57.46,57.36,37400
2005-07-15,58.09,57.61,37730
2005-07-14,57.8,57.31,38100
2005-07-13,60.01,58.27,38430
2005-07-12,59.21,56.98,41200
2005-07-11,59.47,58.04,40370
2005-07-10,61.84,59.21,38950
2005-07-09,64.37,62.89,39780
2005-07-07,60.73,59.28,39250
2005-07-06,53.76,53.13,33850
2005-07-04,54.11,54.04,34180
2005-07-03,53.89,52.09,29650
2005-07-02,45.28,43.04,25450
2005-07-01,45.43,43.18,24030
2005-06-30,56.5,55.58,35210
2005-06-29,57.26,56.15,35240
2005-06-28,58.2,57.18,35340
2005-06-27,60.54,59.3,35270
2005-06-24,59.84,58.36,35240
2005-06-23,59.42,57.96,35000
2005-06-22,58.09,56.58,35150
2005-06-21,58.9,57.5,35170
2005-06-20,59.37,58.32,35380
2005-06-17,58.47,57.76,34910
2005-06-16,56.58,56.22,34670
2005-06-15,55.57,54.5,34670
2005-06-14,55.0,53.73,34670
2005-06-13,55.62,54.78,33870
2005-06-12,59.94,57.61,41100
2005-06-10,61.36,58.37,39600
2005-06-09,65.96,64.67,40020
2005-06-07,61.28,59.85,38330
2005-06-06,54.49,53.67,34210
2005-06-05,50.96,50.77,30650
2005-06-04,55.85,55.27,34210
2005-06-01,45.56,42.85,23120
2005-05-31,51.97,50.73,30910
2005-05-27,51.85,50.7,30930
2005-05-26,51.01,50.16,30890
2005-05-25,50.98,50.07,30770
2005-05-24,49.67,48.82,30940
2005-05-23,49.16,48.37,30880
2005-05-20,46.8,48.03,30720
2005-05-19,46.92,47.88,30430
2005-05-18,47.25,48.15,30700
2005-05-17,48.97,49.34,30550
2005-05-16,48.61,48.05,30530
2005-05-13,48.67,48.66,30400
2005-05-12,59.91,57.73,41160
2005-05-10,62.79,60.12,40350
2005-05-08,62.31,61.07,38740
2005-05-07,59.59,58.29,37910
2005-05-04,56.04,55.44,34650
2005-05-01,43.39,40.51,23440
2005-04-28,51.77,52.48,32250
2005-04-27,51.61,52.29,32350
2005-04-26,54.2,54.14,32300
2005-04-25,54.57,54.4,32520
2005-04-22,55.39,54.97,32400
2005-04-21,54.2,54.01,32180
2005-04-20,52.44,53.78,32300
2005-04-19,52.29,52.94,31800
2005-04-18,50.37,50.78,31840
2005-04-15,50.49,51.61,32300
2005-04-14,51.13,50.91,32070
2005-04-13,50.22,50.48,32120
2005-04-11,60.58,59.25,41000
2005-04-10,63.9,61.22,41220
2005-04-08,61.38,60.12,38530
2005-04-04,57.01,56.23,34470
2005-04-03,53.78,51.8,29670
2005-04-02,46.48,43.89,25620
2005-04-01,43.91,41.04,22550
2005-03-31,55.4,54.29,30820
2005-03-30,53.99,52.09,30730
2005-03-29,54.23,53.03,30710
2005-03-24,54.84,53.93,30910
2005-03-23,53.81,53.04,30640
2005-03-22,56.03,54.59,30750
2005-03-18,56.72,55.59,30850
2005-03-17,56.4,55.06,30880
2005-03-16,56.46,54.8,30360
2005-03-15,55.05,53.85,30540
2005-03-14,54.95,53.66,30300
2005-03-10,65.47,62.8,41830
2005-03-08,60.86,59.65,39360
2005-03-06,55.03,54.17,33450
2005-03-03,53.57,51.95,29330
2005-03-02,46.45,43.85,25570
2005-02-28,51.75,50.06,26680
2005-02-25,51.49,49.61,26640
2005-02-24,51.39,49.44,26620
2005-02-23,51.17,48.51,26660
2005-02-22,51.15,48.62,26470
2005-02-18,48.35,46.34,26440
2005-02-17,47.54,45.82,26350
2005-02-16,48.33,46.15,26090
2005-02-15,47.26,45.39,26060
2005-02-14,47.44,45.53,25840
2005-02-12,59.32,57.05,40330
2005-02-11,59.75,58.38,39240
2005-02-09,67.57,66.06,41260
2005-02-08,61.89,60.62,39060
2005-02-06,53.63,52.4,33890
2005-02-03,53.05,51.22,28700
2005-02-02,46.69,44.01,25640
2005-01-31,48.2,45.92,25080
2005-01-28,47.18,44.95,25110
2005-01-27,48.84,46.44,25180
2005-01-26,48.78,46.51,25150
2005-01-25,49.64,46.96,25010
2005-01-24,48.81,46.01,25060
2005-01-21,48.53,45.73,24820
2005-01-20,46.91,44.32,24640
2005-01-19,47.55,44.71,24900
2005-01-18,48.38,45.39,25050
2005-01-14,48.38,45.15,24760
2005-01-13,48.04,45.21,24260
2005-01-12,58.47,56.15,39220
2005-01-11,59.85,58.37,38790
2005-01-09,69.47,67.72,41650
2005-01-08,61.57,60.44,38690
2005-01-07,58.75,57.54,36300
2005-01-06,54.6,53.27,32400
2005-01-04,57.27,56.51,33100
2005-01-03,51.68,50.11,28300
2005-01-02,47.12,44.82,25790
2004-12-22,44.24,40.64,23080
2004-12-21,45.76,42.37,23140
2004-12-20,45.64,42.45,23300
2004-12-17,46.28,43.39,23000
2004-12-16,44.18,41.43,22910
2004-12-15,44.19,42.22,22690
2004-12-14,41.82,39.25,22490
2004-12-13,41.01,37.84,22200
2004-12-11,47.32,42.31,24130
2004-12-10,52.51,49.6,27510
2004-12-08,45.5,42.29,26580
2004-12-07,39.5,36.63,23380
2004-12-05,40.77,37.95,24370
2004-12-03,36.19,32.24,21540
2004-12-02,33.98,30.07,18660
2004-11-30,49.13,45.51,23660
2004-11-29,49.76,45.75,23540
2004-11-24,49.44,44.82,23570
2004-11-22,48.64,44.38,23560
2004-11-19,48.44,44.89,23060
2004-11-18,46.22,42.72,23160
2004-11-17,46.84,42.76,23140
2004-11-16,46.11,42.29,23520
2004-11-15,46.87,40.34,23560
2004-11-11,47.42,43.02,24240
2004-11-08,44.8,41.57,26600
2004-11-05,40.06,37.36,23820
2004-11-03,36.78,32.83,21180
2004-10-29,51.76,48.98,26510
2004-10-28,50.92,48.37,26480
2004-10-27,52.46,49.45,26660
2004-10-26,55.17,51.56,26540
2004-10-25,54.54,50.78,26690
2004-10-22,55.17,51.22,26910
2004-10-21,54.47,50.72,26870
2004-10-20,54.92,50.52,26770
2004-10-19,53.29,48.77,26810
2004-10-18,53.67,48.91,26660
2004-10-15,54.93,49.93,26550
2004-10-14,54.76,50.84,26540
2004-10-13,53.64,50.05,26840
2004-10-12,40.71,37.38,22320
2004-10-11,48.86,44.75,23890
2004-10-09,42.81,40.2,24700
2004-10-08,44.52,41.28,26630
2004-10-06,38.45,35.74,23360
2004-10-05,38.93,35.97,24300
2004-10-03,36.1,31.99,21150
2004-10-02,33.87,30.04,18430
2004-09-30,49.64,46.38,25010
2004-09-29,49.51,46.08,25000
2004-09-28,49.9,46.45,24970
2004-09-27,49.64,45.93,24810
2004-09-24,48.88,45.33,24670
2004-09-22,48.35,44.93,24510
2004-09-21,47.1,43.39,24580
2004-09-17,45.59,42.45,24110
2004-09-16,43.88,40.75,24200
2004-09-15,43.58,41.85,24200
2004-09-14,44.39,41.73,24100
2004-09-13,43.87,41.06,24000
2004-09-12,42.53,39.67,22120
2004-09-11,47.37,43.71,24580
2004-09-09,44.61,42.22,24040
2004-09-08,44.84,41.56,26150
2004-09-07,39.96,37.05,23670
2004-09-06,37.54,35.29,22990
2004-09-03,36.28,32.23,21310
2004-09-02,32.83,29.11,18330
2004-09-01,34.31,31.37,19720
2004-08-31,42.12,39.61,26830
2004-08-27,43.18,40.64,26910
2004-08-26,43.1,40.33,27010
2004-08-25,43.47,40.68,27140
2004-08-24,45.21,42.32,27260
2004-08-23,46.05,43.03,27460
2004-08-20,47.86,43.54,27580
2004-08-19,48.7,44.33,27300
2004-08-18,47.27,43.03,27310
2004-08-17,46.75,42.99,27290
2004-08-16,46.05,43.67,27640
2004-08-13,46.58,43.88,27060
2004-08-12,41.94,38.69,22050
2004-08-11,49.09,45.92,24630
2004-08-10,53.31,49.71,27110
2004-08-09,42.77,40.39,24580
2004-08-07,40.33,37.77,23500
2004-08-06,37.28,35.05,23690
2004-08-04,37.14,33.34,20410
2004-08-03,36.57,32.77,21760
2004-08-01,33.98,31.08,19430
2004-07-30,43.8,40.03,23990
2004-07-29,42.75,39.25,24060
2004-07-28,42.9,39.53,24010
2004-07-27,41.84,38.54,23910
2004-07-26,41.44,38.11,24010
2004-07-23,41.71,38.27,23910
2004-07-22,41.36,38.01,23790
2004-07-21,40.58,37.16,23690
2004-07-20,40.86,37.01,23930
2004-07-16,41.25,38.0,24030
2004-07-15,40.77,38.11,23900
2004-07-14,40.97,38.54,23430
2004-07-13,39.44,36.69,23230
2004-07-12,41.46,38.27,22490
2004-07-10,52.67,48.9,27150
2004-07-09,43.31,40.76,24490
2004-07-07,39.08,36.61,23760
2004-07-06,38.66,35.96,23620
2004-07-05,39.93,37.0,23640
2004-07-04,36.15,32.45,19880
2004-07-01,33.62,30.76,19490
2004-06-30,37.05,34.5,23140
2004-06-29,35.66,33.11,23150
2004-06-28,36.24,33.7,23210
2004-06-25,37.55,34.97,23220
2004-06-24,37.93,35.3,23160
2004-06-23,37.57,35.03,23260
2004-06-22,38.11,35.61,23220
2004-06-21,37.63,35.13,23430
2004-06-18,38.75,36.21,23530
2004-06-17,38.46,36.21,23310
2004-06-16,37.32,35.2,23290
2004-06-15,37.19,35.29,23310
2004-06-14,37.59,35.49,23490
2004-06-12,42.98,39.65,21950
2004-06-10,52.02,47.99,27020
2004-06-08,43.95,40.63,26700
2004-06-07,39.65,37.18,23680
2004-06-05,39.37,36.53,23350
2004-06-04,34.97,31.35,19560
2004-06-02,32.48,28.83,18490
2004-06-01,33.7,30.82,19340
2004-05-28,39.88,36.58,24620
2004-05-27,39.44,36.25,24660
2004-05-26,40.7,37.08,24750
2004-05-25,41.14,37.44,24920
2004-05-24,41.72,38.17,24510
2004-05-21,39.93,36.51,24770
2004-05-20,40.92,37.26,25010
2004-05-19,41.5,37.9,24650
2004-05-18,40.54,36.95,25030
2004-05-17,41.55,37.91,25210
2004-05-14,41.38,38.76,25000
2004-05-13,41.08,38.49,24750
2004-05-11,49.61,46.42,24440
2004-05-10,51.09,47.13,26910
2004-05-08,44.41,41.12,25800
2004-05-04,34.38,30.69,19350
2004-05-03,37.26,33.35,21420
2004-05-02,33.08,29.27,18270
2004-05-01,33.78,30.89,19040
2004-04-30,37.38,34.48,21370
2004-04-28,37.46,34.31,21310
2004-04-27,37.53,34.28,21240
2004-04-26,36.97,33.58,21180
2004-04-23,36.46,33.09,21180
2004-04-22,36.71,33.39,21050
2004-04-21,35.73,32.46,21120
2004-04-20,37.6,33.11,21130
2004-04-19,37.42,33.46,21190
2004-04-16,37.74,33.64,21280
2004-04-15,37.57,33.12,20980
2004-04-14,36.72,33.45,20890
2004-04-13,37.21,33.19,20880
2004-04-11,48.82,46.01,25360
2004-04-10,49.91,46.19,26990
2004-04-08,42.83,39.7,26500
2004-04-06,38.49,35.67,24130
2004-04-03,36.64,32.89,20830
2004-04-02,33.1,28.88,18670
2004-03-31,35.76,31.51,21240
2004-03-30,36.25,32.45,21160
2004-03-29,35.45,31.74,21150
2004-03-26,35.73,31.99,21260
2004-03-25,35.51,31.83,21290
